bbl,newbldgarea,oldbldgarea,difference
4013437501,5586,000005586,0
1005737502,104556,000104556,0
3003107501,4875,000004875,0
1004747502,13652,000013652,0
1006097501,5620,000005620,0
3023947502,5736,000005736,0
3022117502,4932,000004932,0
1012937501,532225,000532225,0
3009007502,12930,000012930,0
3011517502,6286,000006286,0
5019937501,64396,000064396,0
3002757504,3915,000003915,0
1007687504,18644,000018644,0
1001447501,14900,000014900,0
1007987504,14506,000014506,0
5053247501,8000,000008000,0
1008167502,15551,000015551,0
5055907501,53464,000053464,0
1008207502,17058,000017058,0
3028277501,3662,000003662,0
1008607502,10246,000010246,0
3086787501,16777,000016777,0
2040077501,138883,000138883,0
3004707502,14174,000014174,0
1010017501,172075,000172075,0
1007917501,5618,000005618,0
3010987502,4653,000004653,0
1003937501,38020,000038020,0
1011467503,7358,000007358,0
3012267502,8229,000008229,0
1012267501,5761,000005761,0
3019187501,8460,000008460,0
1006097503,83169,000083169,0
1013797501,12490,000012490,0
1013417504,9811,000009811,0
3019647502,3770,000003770,0
1001937505,7423,000007423,0
1004727501,138120,000138120,0
3003387502,5853,000005853,0
4051827501,49813,000049813,0
3008797501,7537,000007537,0
1005417501,141811,000141811,0
1015627501,198774,000198774,0
1017857502,45694,000045694,0
3022127501,5539,000005539,0
1019077503,3604,000003604,0
3022007503,8706,000008706,0
3087817501,7045,000007045,0
3010897501,10911,000010911,0
2024197501,171232,000171232,0
2026977501,126353,000126353,0
4034567501,16658,000016658,0
3001797505,30102,000030102,0
4005677502,9928,000009928,0
1005777503,12930,000012930,0
3074407502,2957,000002957,0
1003947504,4762,000004762,0
3010367503,7247,000007247,0
1001347506,12613,000012613,0
2054677502,13620,000013620,0
1017297501,33632,000033632,0
1004467502,75782,000075782,0
1002747503,16996,000016996,0
3002357501,5348,000005348,0
3009387503,20780,000020780,0
3002997501,36093,000036093,0
1005727502,12695,000012695,0
5032567501,4035,000004035,0
3003387501,8694,000008694,0
3018837507,7045,000007045,0
3069727501,2531,000002531,0
3055017501,3835,000003835,0
1004667501,41323,000041323,0
3009417501,46711,000046711,0
3009427501,27213,000027213,0
3009467503,3992,000003992,0
3009557504,5880,000005880,0
3063707501,3696,000003696,0
3004037507,10690,000010690,0
1004127501,199408,000199408,0
1010717503,94132,000094132,0
1007687503,14339,000014339,0
1001937504,20269,000020269,0
3012067501,30455,000030455,0
3003207501,73228,000073228,0
3016037502,7403,000007403,0
3000287501,35978,000035978,0
1020537502,7490,000007490,0
1006127504,105590,000105590,0
3010407501,7620,000007620,0
3019267502,44852,000044852,0
3010817503,4248,000004248,0
3019497501,14920,000014920,0
3019537501,54674,000054674,0
3009467501,3091,000003091,0
1001737502,99735,000099735,0
1004097501,14367,000014367,0
1002147502,136472,000136472,0
3021327504,5800,000005800,0
1001337508,10473,000010473,0
3022327501,5288,000005288,0
3003917501,51400,000051400,0
3009327502,4837,000004837,0
1007607501,33425,000033425,0
1005147503,19622,000019622,0
3022477501,11225,000011225,0
3022647514,32854,000032854,0
4035557501,2918,000002918,0
1019297503,5603,000005603,0
1005017502,37736,000037736,0
1001507502,17538,000017538,0
1019287508,3974,000003974,0
3055007503,4146,000004146,0
3027907503,7310,000007310,0
3029077502,4638,000004638,0
3031947501,21983,000021983,0
3020587501,401418,000401418,0
3053047501,2925,000002925,0
3053047503,3636,000003636,0
3053647503,6152,000006152,0
1004697502,125097,000125097,0
3060927501,8892,000008892,0
3087877501,6315,000006315,0
3054987505,5422,000005422,0
3004647503,7880,000007880,0
1011247501,136189,000136189,0
1013317503,108651,000108651,0
3056227502,8189,000008189,0
3056287505,9399,000009399,0
3056497501,4157,000004157,0
1007927502,34581,000034581,0
1013827501,116104,000116104,0
4102007501,77105,000077105,0
3056977502,4333,000004333,0
2023607501,264464,000264464,0
3063947501,4124,000004124,0
3064007501,6550,000006550,0
3064117501,23964,000023964,0
3024517502,18807,000018807,0
5060177503,97156,000097156,0
3074567501,4384,000004384,0
5057427501,14878,000014878,0
3076387501,4771,000004771,0
5020157501,88016,000088016,0
1007457502,210014,000210014,0
1005147504,10380,000010380,0
3087327502,11889,000011889,0
3086677501,13532,000013532,0
3087947501,11016,000011016,0
4008397502,23369,000023369,0
5000697501,4696,000004696,0
4018407501,5634,000005634,0
3032697501,5554,000005554,0
4038867501,78530,000078530,0
3001407501,1420558,001420558,0
4082867501,100088,000100088,0
4051867502,20360,000020360,0
4050397504,7615,000007615,0
4017737503,4844,000004844,0
4002677502,37616,000037616,0
4082867502,54816,000054816,0
4019337501,4645,000004645,0
4132927501,35529,000035529,0
3004787504,6932,000006932,0
3021537503,6107,000006107,0
5024027501,42218,000042218,0
1014357501,140493,000140493,0
3009837502,5981,000005981,0
3070457501,67162,000067162,0
1018287503,7645,000007645,0
1016437502,9458,000009458,0
5063247501,5257,000005257,0
3022267501,3357,000003357,0
3074127502,13510,000013510,0
3065557501,12900,000012900,0
1006377506,9296,000009296,0
3057037503,4255,000004255,0
4015807501,16850,000016850,0
3030767501,36527,000036527,0
3055987510,5202,000005202,0
3054887502,10654,000010654,0
1009167501,25140,000025140,0
3051077501,68853,000068853,0
2028437501,16235,000016235,0
3058917502,20263,000020263,0
3023407502,172738,000172738,0
1005957503,28078,000028078,0
1001367502,65635,000065635,0
1001417503,13038,000013038,0
1000757501,7795,000007795,0
3024627501,13197,000013197,0
3022647518,32523,000032523,0
3022317504,5987,000005987,0
4031737502,27743,000027743,0
3022267502,2631,000002631,0
3022247501,2800,000002800,0
3021737503,9783,000009783,0
3020207501,3410,000003410,0
3074717501,9444,000009444,0
1005387501,91104,000091104,0
2056427501,112081,000112081,0
4049547502,13701,000013701,0
3087977501,11072,000011072,0
3019257501,108679,000108679,0
3011527506,10768,000010768,0
3011447501,3966,000003966,0
3010877501,5087,000005087,0
3010537507,5420,000005420,0
3010037502,5373,000005373,0
3009397501,5262,000005262,0
1005357501,323092,000323092,0
3009337501,6534,000006534,0
3006467502,8189,000008189,0
3004647502,7433,000007433,0
3021307501,180853,000180853,0
3004287502,7483,000007483,0
3003657501,2762,000002762,0
1010287501,729506,000729506,0
4017857501,7427,000007427,0
2027627501,65137,000065137,0
3019697502,5138,000005138,0
2024047501,94824,000094824,0
1004117502,10611,000010611,0
1011677501,111600,000111600,0
3032307501,8491,000008491,0
3068027502,13677,000013677,0
4034477501,39089,000039089,0
5036437501,11711,000011711,0
3012247501,6712,000006712,0
1017237501,3944,000003944,0
1014467502,141876,000141876,0
1005277501,3734,000003734,0
5046457501,148644,000148644,0
1014097502,128588,000128588,0
1013737501,188941,000188941,0
1013317502,340837,000340837,0
3014177501,194006,000194006,0
1012347501,478400,000478400,0
1012097503,7654,000007654,0
1015147501,25892,000025892,0
3020147501,12969,000012969,0
1018217501,13020,000013020,0
1005257507,8158,000008158,0
1010487504,180441,000180441,0
3017687501,14756,000014756,0
1003977502,29536,000029536,0
3061137501,7110,000007110,0
3019137504,9533,000009533,0
1006357503,3040,000003040,0
3022927501,4123,000004123,0
1005147501,33785,000033785,0
3054237501,16630,000016630,0
1005217504,9017,000009017,0
1008647501,200200,000200200,0
1005447502,141946,000141946,0
4097607501,59534,000059534,0
4017747502,6098,000006098,0
4111577501,1434,000001434,0
1006087504,4040,000004040,0
1014317501,14968,000014968,0
1005377501,29247,000029247,0
1014067502,3964,000003964,0
4052937501,7550,000007550,0
4030307501,9756,000009756,0
3022407513,16862,000016862,0
1005267501,3656,000003656,0
3010767501,4177,000004177,0
3088047505,9254,000009254,0
1004877501,37443,000037443,0
1000527501,35085,000035085,0
3017857501,4055,000004055,0
1004697503,6572,000006572,0
3055937508,5265,000005265,0
3009517503,4537,000004537,0
1006277502,2972,000002972,0
3010987507,3257,000003257,0
1004117504,26214,000026214,0
1003107502,14467,000014467,0
1002987502,9368,000009368,0
1006347501,3328,000003328,0
1004247501,9992,000009992,0
1006427501,11969,000011969,0
1006967501,10382,000010382,0
1007167502,23399,000023399,0
3009147501,44633,000044633,0
3012457501,25695,000025695,0
1005177502,14250,000014250,0
4007287501,9057,000009057,0
1001897508,25015,000025015,0
3005547501,4110,000004110,0
1010897501,94759,000094759,0
1013817502,86910,000086910,0
4156317501,41616,000041616,0
1006127502,20593,000020593,0
1001517501,12053,000012053,0
1007457501,5733,000005733,0
1013507501,113406,000113406,0
1010427501,264932,000264932,0
1007187502,140360,000140360,0
3009837501,7050,000007050,0
1008027502,36420,000036420,0
3088327502,2469,000002469,0
2034327504,141608,000141608,0
1008547501,1630256,001630256,0
3019007508,17311,000017311,0
2041747502,30094,000030094,0
5035857502,133735,000133735,0
1012237501,115297,000115297,0
3073807502,4689,000004689,0
3086647501,18207,000018207,0
3061997501,10927,000010927,0
1005717505,41111,000041111,0
1012127501,182576,000182576,0
1012137501,10904,000010904,0
1001367501,21861,000021861,0
1010537502,3253,000003253,0
3010307508,5949,000005949,0
3022627502,18287,000018287,0
1001947501,30953,000030953,0
1012997501,126498,000126498,0
1016277501,9093,000009093,0
3019007505,14760,000014760,0
3019177501,3563,000003563,0
3011027501,9056,000009056,0
1004057504,34454,000034454,0
2041637501,19485,000019485,0
1014447501,223754,000223754,0
1018487502,26499,000026499,0
3001767502,6316,000006316,0
1015487502,110679,000110679,0
1000767501,158477,000158477,0
4042597503,7592,000007592,0
3013697501,8100,000008100,0
1018317501,8233,000008233,0
1018477506,5021,000005021,0
3030447502,8519,000008519,0
1018797502,10632,000010632,0
1019087504,35232,000035232,0
1019467502,133198,000133198,0
1020237503,30976,000030976,0
1020417502,36188,000036188,0
2023667501,105857,000105857,0
2026097501,273638,000273638,0
2034327502,149544,000149544,0
5024017502,99166,000099166,0
1006277503,3396,000003396,0
2046577501,4679,000004679,0
5023807502,23939,000023939,0
1013857502,300150,000300150,0
3001967501,4183,000004183,0
4062837502,21705,000021705,0
1020687501,5241,000005241,0
1018337505,92431,000092431,0
3003977502,15772,000015772,0
3004037503,5540,000005540,0
3004167502,3647,000003647,0
1013137502,229547,000229547,0
1004277504,514093,000514093,0
3008107502,11664,000011664,0
1001407504,9137,000009137,0
3009247503,19278,000019278,0
1019247501,74087,000074087,0
1020247501,2763,000002763,0
4034087501,5045,000005045,0
4005317501,6920,000006920,0
3010277502,11472,000011472,0
3010817501,3805,000003805,0
3010977503,7108,000007108,0
3025397501,5487,000005487,0
3012887501,4523,000004523,0
3009477501,13732,000013732,0
1006937501,36286,000036286,0
1020347502,6577,000006577,0
3019007502,14095,000014095,0
3019007504,7036,000007036,0
3021477503,23123,000023123,0
1020647501,3833,000003833,0
3019657501,5255,000005255,0
3021347502,181179,000181179,0
2023787501,69112,000069112,0
1006887501,708000,000708000,0
4030487501,18596,000018596,0
3063197501,9066,000009066,0
1006417501,24040,000024040,0
3056357502,3618,000003618,0
2057967501,22166,000022166,0
3001407503,297845,000297845,0
5024507503,118500,000118500,0
3002497501,9561,000009561,0
1019077501,3294,000003294,0
3017107501,159922,000159922,0
4008397501,23355,000023355,0
3056417506,13751,000013751,0
2057087501,65525,000065525,0
3022647510,16637,000016637,0
3022637505,20664,000020664,0
3022897501,44000,000044000,0
4019317501,39712,000039712,0
2054677503,13954,000013954,0
4018637501,4722,000004722,0
1006217502,11499,000011499,0
3026247501,5631,000005631,0
3017177501,78349,000078349,0
3007397501,10880,000010880,0
1014367503,30540,000030540,0
5070387501,100290,000100290,0
1012687501,730175,000730175,0
1000787505,32107,000032107,0
5060177505,109218,000109218,0
3056227501,6107,000006107,0
5037647502,4154,000004154,0
3007697502,14347,000014347,0
3056647501,3366,000003366,0
5034177501,5203,000005203,0
5029227501,13464,000013464,0
5024507502,130868,000130868,0
3069167502,4999,000004999,0
2045457501,104322,000104322,0
2023597501,246902,000246902,0
2057987501,14969,000014969,0
3087727501,13120,000013120,0
3025127501,26414,000026414,0
3002427501,24886,000024886,0
3010747501,3712,000003712,0
3002867504,6336,000006336,0
1005427502,27227,000027227,0
1014477501,194949,000194949,0
3068187501,10158,000010158,0
3004087502,6389,000006389,0
3004647501,13264,000013264,0
3008417501,3693,000003693,0
1015117501,52740,000052740,0
1008087501,1213324,001213324,0
3009587502,7910,000007910,0
3009747502,98567,000098567,0
3010307507,6004,000006004,0
3010337501,3884,000003884,0
3010617501,7073,000007073,0
3011317502,11581,000011581,0
3011587502,4082,000004082,0
1018497501,11357,000011357,0
3069197504,5862,000005862,0
3019137509,10366,000010366,0
5000167501,4316,000004316,0
3009837504,5741,000005741,0
3003507503,6360,000006360,0
2026937502,80857,000080857,0
5030247502,279206,000279206,0
2028757501,83145,000083145,0
3021127501,6169,000006169,0
5078607503,26942,000026942,0
5037657503,3170,000003170,0
4162277501,3239,000003239,0
1020817501,6097,000006097,0
4051367501,7082,000007082,0
3022407502,6586,000006586,0
3022417510,6326,000006326,0
3022417512,6326,000006326,0
3022417514,5815,000005815,0
1006357502,4840,000004840,0
4039307501,116531,000116531,0
4033547501,105191,000105191,0
3027527501,6529,000006529,0
3028337506,20675,000020675,0
4024677501,58644,000058644,0
4017697501,8111,000008111,0
4015187502,107960,000107960,0
3053077502,3509,000003509,0
3053397501,20130,000020130,0
1001527501,31720,000031720,0
3054087502,3828,000003828,0
3055087502,4675,000004675,0
3002627501,8126,000008126,0
3055507502,11615,000011615,0
3057057503,7348,000007348,0
3056907506,8176,000008176,0
3056437503,4334,000004334,0
3056287509,4880,000004880,0
3056617502,5690,000005690,0
3056647503,5587,000005587,0
3055087501,4324,000004324,0
3055007502,4881,000004881,0
3056867501,11933,000011933,0
3054987504,5547,000005547,0
3060717503,8860,000008860,0
3052597501,14702,000014702,0
3062017501,5831,000005831,0
3017157502,13026,000013026,0
3062617502,7890,000007890,0
3030437501,5271,000005271,0
3029647501,35709,000035709,0
3027527503,7247,000007247,0
5037657502,3847,000003847,0
3003517501,5585,000005585,0
1007017501,107530,000107530,0
1007537501,6080,000006080,0
3026187501,14027,000014027,0
3025997501,6187,000006187,0
5060177502,70405,000070405,0
3023697501,7628,000007628,0
5054607502,4247,000004247,0
5037657501,3847,000003847,0
3022497501,42531,000042531,0
5023607502,7158,000007158,0
4015057501,51890,000051890,0
5007747501,21717,000021717,0
4081367501,16431,000016431,0
4068317501,19493,000019493,0
3022247502,22844,000022844,0
4050107501,37255,000037255,0
3019177502,6799,000006799,0
3008747502,12334,000012334,0
3017157507,21185,000021185,0
4063597501,8330,000008330,0
3014637501,203442,000203442,0
4092347501,4560,000004560,0
3011767501,7710,000007710,0
4050417505,18025,000018025,0
3010987503,3257,000003257,0
3002967501,4571,000004571,0
3010297501,6330,000006330,0
3010237503,13248,000013248,0
5036747501,48824,000048824,0
3008957501,11856,000011856,0
3004597501,6263,000006263,0
4049617502,9570,000009570,0
3004037501,5622,000005622,0
2029297501,292853,000292853,0
3009497503,4083,000004083,0
4049527502,10433,000010433,0
1020337502,35756,000035756,0
4033477501,89253,000089253,0
3010307506,6004,000006004,0
3025227501,28221,000028221,0
1015717501,124009,000124009,0
4022397501,225529,000225529,0
1014247501,227773,000227773,0
3022647520,17940,000017940,0
1014227501,27415,000027415,0
1019557501,18591,000018591,0
1005157502,52459,000052459,0
3012417501,21356,000021356,0
1001367504,14500,000014500,0
1009087502,63277,000063277,0
4019627501,7602,000007602,0
3016507501,3793,000003793,0
1012907502,323504,000323504,0
1004617502,10188,000010188,0
2026907502,139094,000139094,0
1012677501,103429,000103429,0
1000297504,19230,000019230,0
3019617502,3689,000003689,0
1019087501,6455,000006455,0
1007737501,30927,000030927,0
3019667504,7557,000007557,0
3019717501,3249,000003249,0
1003927502,11900,000011900,0
1010827501,1082317,001082317,0
1008847501,45634,000045634,0
1018487505,15541,000015541,0
3074227501,6558,000006558,0
4009037501,4625,000004625,0
3022187504,6973,000006973,0
3022417509,6326,000006326,0
3078997501,15608,000015608,0
4006037501,13021,000013021,0
4047327502,28924,000028924,0
3022627508,39038,000039038,0
3088007502,5960,000005960,0
3010927501,3137,000003137,0
3022257502,7018,000007018,0
1008907502,4709,000004709,0
3019487501,10790,000010790,0
1002237501,7396,000007396,0
1008797502,285499,000285499,0
1012857501,1042944,001042944,0
3088017504,5271,000005271,0
5016687501,85153,000085153,0
3022627507,14998,000014998,0
3017157508,21196,000021196,0
3022647511,16637,000016637,0
1007667503,69860,000069860,0
3073997502,14329,000014329,0
1007437501,43197,000043197,0
3055027502,5933,000005933,0
3023357501,84460,000084460,0
3071227502,5763,000005763,0
3068247501,8226,000008226,0
3023587503,11800,000011800,0
3065967501,11960,000011960,0
1014957501,98413,000098413,0
3012997501,3383,000003383,0
1006107502,6416,000006416,0
1005607503,204426,000204426,0
1005577501,104722,000104722,0
3073397501,7341,000007341,0
4161747501,23199,000023199,0
3022357512,20133,000020133,0
3010667501,3629,000003629,0
1003757502,8301,000008301,0
3027527502,6373,000006373,0
3023947501,3348,000003348,0
2029767502,108050,000108050,0
3055917507,4780,000004780,0
1004697504,5533,000005533,0
4008307501,438423,000438423,0
1002157502,58015,000058015,0
1019197501,7314,000007314,0
3009367501,8393,000008393,0
3037717501,111007,000111007,0
3060927503,17202,000017202,0
3052907501,5208,000005208,0
1001477501,16065,000016065,0
3004787502,4908,000004908,0
2058607501,19480,000019480,0
3054077501,5085,000005085,0
2022927501,74842,000074842,0
1019407503,11168,000011168,0
3024217501,14087,000014087,0
3057057505,8480,000008480,0
3054717502,4427,000004427,0
3054957501,61486,000061486,0
3056927501,4545,000004545,0
1001807507,29031,000029031,0
2056437501,27649,000027649,0
3054917505,3734,000003734,0
3056247504,4752,000004752,0
3002867502,20682,000020682,0
3032447501,9312,000009312,0
3074047503,24620,000024620,0
1012247501,3952,000003952,0
3055987502,4583,000004583,0
3054977505,7268,000007268,0
1012257501,3600,000003600,0
2025517501,13916,000013916,0
3056277501,6136,000006136,0
3056617501,3895,000003895,0
3074647501,6866,000006866,0
3055007501,4739,000004739,0
3056637504,3177,000003177,0
3057407501,5947,000005947,0
3064377501,8280,000008280,0
1005177501,23897,000023897,0
3023827501,5158,000005158,0
3057587502,6323,000006323,0
3010987501,4653,000004653,0
4162327501,7420,000007420,0
1001417506,13382,000013382,0
5062447501,8190,000008190,0
2027037501,188342,000188342,0
4015807502,32169,000032169,0
3067597501,11308,000011308,0
3069167503,5271,000005271,0
3054487505,3720,000003720,0
1007417501,8986,000008986,0
1002257502,27798,000027798,0
1007407502,183484,000183484,0
1006087502,6094,000006094,0
3074697503,9788,000009788,0
1001357503,37765,000037765,0
1004687502,8366,000008366,0
3053047504,3503,000003503,0
1004887501,32440,000032440,0
3048147503,2781,000002781,0
3010607501,21225,000021225,0
3044497501,35563,000035563,0
1004947501,6200,000006200,0
4017857502,5294,000005294,0
3087237501,146834,000146834,0
1001327504,10200,000010200,0
4051017502,6152,000006152,0
3011697501,6675,000006675,0
3056727501,9628,000009628,0
1006297503,126277,000126277,0
1006377504,79123,000079123,0
1007467503,163241,000163241,0
3027627502,8307,000008307,0
4012417501,17880,000017880,0
5024027502,113068,000113068,0
3061217501,7847,000007847,0
1005977502,34976,000034976,0
3025997502,7431,000007431,0
1001067502,37646,000037646,0
5070417501,100290,000100290,0
1001507501,56968,000056968,0
3022517503,25243,000025243,0
4046047501,78920,000078920,0
3022407519,16251,000016251,0
1010107501,51546,000051546,0
3022317505,6780,000006780,0
3022017501,3592,000003592,0
3021697508,33117,000033117,0
1019077505,5235,000005235,0
3019857501,7989,000007989,0
4050117502,19858,000019858,0
3019737501,4125,000004125,0
3019507501,5670,000005670,0
1011437503,47849,000047849,0
3018937502,22553,000022553,0
3022407505,4019,000004019,0
3010887501,3799,000003799,0
1012257503,2491,000002491,0
2030137501,267596,000267596,0
1005297505,9279,000009279,0
3010817502,6094,000006094,0
3022257501,6033,000006033,0
1013667501,185600,000185600,0
2026517501,7745,000007745,0
4046727501,14950,000014950,0
1014097503,57429,000057429,0
1005137502,15814,000015814,0
3022767502,7173,000007173,0
4050377501,6145,000006145,0
1000787502,17781,000017781,0
3022967501,131215,000131215,0
3004607501,3912,000003912,0
3087937501,19719,000019719,0
3021877501,6854,000006854,0
1018287505,7310,000007310,0
3003667501,6023,000006023,0
4051937505,7461,000007461,0
2023317501,72532,000072532,0
4015597501,22133,000022133,0
2026187501,684900,000684900,0
3009937501,8360,000008360,0
4017767502,7355,000007355,0
3008547501,4930,000004930,0
3001807501,63730,000063730,0
1010717502,240413,000240413,0
4156657501,5594,000005594,0
3011997501,4872,000004872,0
3000277501,241434,000241434,0
2051417501,165411,000165411,0
2054677504,11308,000011308,0
2056457501,19656,000019656,0
2054677501,13620,000013620,0
5014897503,37367,000037367,0
3003307503,5085,000005085,0
3003327501,5295,000005295,0
3003737501,5835,000005835,0
5033437501,6474,000006474,0
3004357501,4879,000004879,0
3004357502,16091,000016091,0
5038027501,3854,000003854,0
3008697501,4035,000004035,0
3003067502,4576,000004576,0
3009347505,3859,000003859,0
3009437502,3772,000003772,0
3056297503,5201,000005201,0
5015257502,87816,000087816,0
3010917501,5596,000005596,0
4157687501,68688,000068688,0
4114267501,8525,000008525,0
2037087501,205409,000205409,0
1020457503,182794,000182794,0
3017347501,4861,000004861,0
4044147506,12099,000012099,0
3018977502,4556,000004556,0
4030687501,17823,000017823,0
3085437501,14778,000014778,0
3021027501,3591,000003591,0
3022137502,5177,000005177,0
3068827501,6922,000006922,0
3022417533,9521,000009521,0
3022627501,19028,000019028,0
3023837503,38124,000038124,0
3026217501,6082,000006082,0
3062497501,8506,000008506,0
3027437501,17366,000017366,0
1014637501,731550,000731550,0
3065577501,5150,000005150,0
3063807501,6580,000006580,0
3053817501,17751,000017751,0
3058557501,6608,000006608,0
3059287502,7270,000007270,0
1014587501,17321,000017321,0
3057037504,4255,000004255,0
3054587501,9154,000009154,0
3054307504,5520,000005520,0
1001367503,32483,000032483,0
3056237507,4347,000004347,0
3056287506,5537,000005537,0
1014067504,201067,000201067,0
3030407501,8496,000008496,0
3026247502,5631,000005631,0
3020957502,122016,000122016,0
1005737503,9850,000009850,0
5015527501,193762,000193762,0
3066067501,53869,000053869,0
3066927501,5664,000005664,0
3009327503,4415,000004415,0
3008027501,6588,000006588,0
3004097501,13052,000013052,0
1004467501,20743,000020743,0
4020807501,1593212,001593212,0
3082147501,23332,000023332,0
2056067502,20621,000020621,0
3088007503,10275,000010275,0
4000567501,4368,000004368,0
3010987506,3257,000003257,0
4014717501,22793,000022793,0
1020817503,5519,000005519,0
1021797502,84037,000084037,0
1021227501,22052,000022052,0
1014937504,56984,000056984,0
5078607501,39394,000039394,0
4049567502,7647,000007647,0
1018857501,135458,000135458,0
2057097501,95582,000095582,0
3074047504,13925,000013925,0
4051047501,6109,000006109,0
1020077501,25676,000025676,0
4053587501,6704,000006704,0
3056297505,5840,000005840,0
3056187503,4641,000004641,0
4136827501,31569,000031569,0
4158197501,3576,000003576,0
1005937501,25562,000025562,0
1012797501,28884,000028884,0
4162277502,3239,000003239,0
1012387502,26357,000026357,0
1004997506,26691,000026691,0
3010987505,3257,000003257,0
3019617501,8236,000008236,0
1011547502,117357,000117357,0
5046057501,21876,000021876,0
3001407502,977656,000977656,0
5006157501,33547,000033547,0
3057057502,4060,000004060,0
1004757506,19842,000019842,0
2028227501,364696,000364696,0
1008627504,258480,000258480,0
3021737505,10561,000010561,0
3056637507,10336,000010336,0
3022417513,6326,000006326,0
1003777501,5967,000005967,0
1008507501,33120,000033120,0
3055987508,4690,000004690,0
3022107501,9185,000009185,0
5054607501,70248,000070248,0
3002627503,4475,000004475,0
3009827504,5570,000005570,0
3053447503,3874,000003874,0
3023397501,2986,000002986,0
1018817503,50867,000050867,0
3059837501,8480,000008480,0
3008977504,4840,000004840,0
1001457506,11168,000011168,0
4088697501,7856,000007856,0
2023737501,11677,000011677,0
1005757501,11380,000011380,0
1005007506,39207,000039207,0
3021007501,4800,000004800,0
3013337501,75616,000075616,0
1005617501,247908,000247908,0
3019527505,5955,000005955,0
1001437503,25415,000025415,0
4013327501,15000,000015000,0
1004747507,11647,000011647,0
1003507501,38670,000038670,0
3004497501,7151,000007151,0
4156127502,69803,000069803,0
1001337506,23148,000023148,0
1002057502,4095,000004095,0
1004057503,14376,000014376,0
3010517501,4282,000004282,0
1001937506,12731,000012731,0
1001437501,24584,000024584,0
1019287507,4644,000004644,0
1000977502,21450,000021450,0
4006537503,5515,000005515,0
1005957504,75631,000075631,0
1000077502,14894,000014894,0
3021837502,14735,000014735,0
3055927509,4632,000004632,0
3022927503,7289,000007289,0
1018787501,121068,000121068,0
3009947501,4627,000004627,0
4020057503,3938,000003938,0
3027907502,4040,000004040,0
3001927501,13675,000013675,0
3002597501,3777,000003777,0
4000777501,13317,000013317,0
3057107505,4384,000004384,0
3073257503,12939,000012939,0
4051017503,6152,000006152,0
5014857501,20589,000020589,0
3010827502,29171,000029171,0
3024337502,14035,000014035,0
3030407503,26829,000026829,0
5021537501,41310,000041310,0
2058517501,74516,000074516,0
2023697501,55098,000055098,0
3001847501,3320,000003320,0
3054427502,6190,000006190,0
4017277501,44694,000044694,0
3055927512,7240,000007240,0
1016607501,8120,000008120,0
4161797501,20748,000020748,0
3069247503,14377,000014377,0
3052777501,3536,000003536,0
3056447501,8302,000008302,0
1006927501,40203,000040203,0
3059357501,14930,000014930,0
3059127501,6350,000006350,0
3058567501,4608,000004608,0
3061597501,4652,000004652,0
3056367501,3279,000003279,0
3056157503,6451,000006451,0
3064267501,8940,000008940,0
3066227502,52157,000052157,0
1001477508,47441,000047441,0
3054917507,4752,000004752,0
3069197505,12675,000012675,0
3072617501,9280,000009280,0
3054337505,5919,000005919,0
3074717503,6922,000006922,0
3083747504,47268,000047268,0
3009427503,39019,000039019,0
4004207501,543946,000543946,0
4005707502,12712,000012712,0
4005747501,8066,000008066,0
2029807501,17696,000017696,0
3022637506,24704,000024704,0
4012847501,8532,000008532,0
3022307506,9616,000009616,0
4015447501,16773,000016773,0
4017747504,6095,000006095,0
3022247504,22704,000022704,0
4021187501,481406,000481406,0
3021697505,5306,000005306,0
4044097504,8786,000008786,0
3021487501,7991,000007991,0
4051347503,38020,000038020,0
3020187501,9563,000009563,0
3014937501,6238,000006238,0
4071157502,6548,000006548,0
5012547501,23584,000023584,0
5023907501,35168,000035168,0
5024507511,125117,000125117,0
4092347502,8368,000008368,0
2023827502,83351,000083351,0
3004037502,5681,000005681,0
3010857501,4684,000004684,0
1005487501,512503,000512503,0
1005307503,15483,000015483,0
3010427501,31963,000031963,0
3010417501,56353,000056353,0
3009827502,5693,000005693,0
3086697501,11419,000011419,0
3009587501,15780,000015780,0
3009257501,9903,000009903,0
3008767505,4863,000004863,0
3008327501,9515,000009515,0
3004787505,14086,000014086,0
1004837502,55460,000055460,0
3004447501,67824,000067824,0
3002437501,8960,000008960,0
3001897501,5948,000005948,0
3001797503,148500,000148500,0
1000757502,6950,000006950,0
4050377505,20387,000020387,0
3003077501,6096,000006096,0
3011537501,10259,000010259,0
1018967501,69280,000069280,0
2037107501,60522,000060522,0
2034327501,296644,000296644,0
1022157501,26106,000026106,0
1002247502,8070,000008070,0
1020447502,35390,000035390,0
1019877501,32181,000032181,0
1019227501,17256,000017256,0
1019077502,2790,000002790,0
1018597501,64105,000064105,0
1005877502,5560,000005560,0
1018417502,7795,000007795,0
1002947501,10450,000010450,0
1008037503,23760,000023760,0
3003827501,15316,000015316,0
1007207502,8408,000008408,0
1004057502,13905,000013905,0
3011817502,83559,000083559,0
1000787507,97798,000097798,0
3047937504,8920,000008920,0
2031567501,73558,000073558,0
1012367501,153384,000153384,0
1011707501,257564,000257564,0
1018627501,39293,000039293,0
3022637511,16845,000016845,0
3064377502,27840,000027840,0
3021657501,85046,000085046,0
5024507505,88228,000088228,0
1015017501,582673,000582673,0
4092577501,3082,000003082,0
1009117501,42035,000042035,0
1008427501,175750,000175750,0
1011467501,82100,000082100,0
5031737503,137939,000137939,0
