bbl,lotarea,lotareaprev,lotarea18v21,lotfront,lotfrontprev,lotfront18v21,lotdepth,lotdepthprev,lotdepth18v21,bldgfront,bldgfrontprev,bldgfront18v21,bldgdepth,bldgdepthprev,bldgdepth18v21,builtfar
4027567501,6954,6954,6954,0.150000000000,0.00,0.150000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.11
4027737501,27612,27612,27612,0.630000000000,0.00,0.630000000000,0.00000000000,0.00,0.00000000000,120.000000000,0.00,120.000000000,85.0000000000,0.00,85.0000000000,0.95
4027790042,2000,2000,2000,20.00,20.00,20.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,18.0000000000,0.00,18.0000000000,0.00
4027847501,21897,21897,21897,0.500000000000,0.00,0.500000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.45
4027967501,6950,6950,6950,70.0000000000,0.00,70.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.54
4028010119,2375,2375,2375,25.00,25.00,25.0000000000,95.00,95.00,95.0000000000,0.00000000000,0.00,0.00000000000,18.0000000000,0.00,18.0000000000,0.00
4028050022,55646,0,55646,180.67,180.67,180.670000000,308.00,308.00,308.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4028137501,17758,17758,17758,0.400000000000,0.00,0.400000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.26
4028207501,2200,2200,2200,22.0000000000,0.00,22.0000000000,100.000000000,0.00,100.000000000,21.5800000000,0.00,21.5800000000,47.0000000000,0.00,47.0000000000,1.04
4028220038,119610,0,119610,221.50,221.50,221.500000000,540.00,540.00,540.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4028440042,5868,0,5868,63.67,63.67,63.6700000000,92.17,92.17,92.1700000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4028517501,10450,10450,10450,0.230000000000,0.00,0.230000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.95
4028567501,47328,47328,47328,200.000000000,0.00,200.000000000,320.140000000,0.00,320.140000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.93
4028587501,12500,12500,12500,192.000000000,0.00,192.000000000,155.000000000,0.00,155.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.54
4028697501,5000,5000,5000,100.000000000,0.00,100.000000000,50.0000000000,0.00,50.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.97
4028697502,7500,7500,7500,100.000000000,0.00,100.000000000,75.0000000000,0.00,75.0000000000,75.0000000000,0.00,75.0000000000,60.0000000000,0.00,60.0000000000,1.55
4028757501,5595,5595,5595,0.120000000000,0.00,0.120000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.13
4028827501,5000,5000,5000,0.110000000000,0.00,0.110000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.69
4028827502,5000,5000,5000,0.110000000000,0.00,0.110000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.75
4028857501,11500,11500,11500,127.000000000,0.00,127.000000000,142.000000000,0.00,142.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.29
4028857502,6000,6000,6000,60.0000000000,0.00,60.0000000000,100.000000000,0.00,100.000000000,60.0000000000,0.00,60.0000000000,42.0000000000,0.00,42.0000000000,1.66
4028910001,20221,0,20221,143.75,143.75,143.750000000,140.67,140.67,140.670000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4028917501,4000,4000,4000,40.0000000000,0.00,40.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.95
4028917502,8442,8442,8442,80.0000000000,0.00,80.0000000000,106.000000000,0.00,106.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.37
4029280049,12426,0,12426,218.00,218.00,218.000000000,57.00,57.00,57.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4029550017,55537,0,55537,192.17,192.17,192.170000000,289.00,289.00,289.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4029600002,2019800,2019800,2019800,542.00,542.00,542.000000000,2608.00,2608.00,2608.00000000,0.00000000000,0.00,0.00000000000,36.0000000000,0.00,36.0000000000,0.00
4029610002,222156,222156,222156,542.00,542.00,542.000000000,2609.00,2609.00,2609.00000000,0.00000000000,0.00,0.00000000000,22.0000000000,0.00,22.0000000000,0.00
4030250001,31133,0,31133,191.00,191.00,191.000000000,163.00,163.00,163.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4030297501,7200,7200,7200,80.0000000000,0.00,80.0000000000,90.0000000000,0.00,90.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.01
4030307501,9000,9000,9000,100.000000000,0.00,100.000000000,90.0000000000,0.00,90.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.08
4030487501,16000,16000,16000,0.360000000000,0.00,0.360000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.16
4030487502,11102,11102,11102,131.290000000,0.00,131.290000000,72.9300000000,0.00,72.9300000000,64.9000000000,0.00,64.9000000000,82.8000000000,0.00,82.8000000000,1.31
4030497501,10670,10670,10670,0.240000000000,0.00,0.240000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.10
4030497502,8381,8381,8381,43.0000000000,0.00,43.0000000000,162.000000000,0.00,162.000000000,35.0000000000,0.00,35.0000000000,145.000000000,0.00,145.000000000,1.58
4030527501,6393,6393,6393,53.0000000000,0.00,53.0000000000,128.000000000,0.00,128.000000000,53.0000000000,0.00,53.0000000000,108.000000000,0.00,108.000000000,1.07
4030547501,11495,11495,11495,131.000000000,0.00,131.000000000,84.0000000000,0.00,84.0000000000,67.0000000000,0.00,67.0000000000,58.0000000000,0.00,58.0000000000,1.55
4030557501,6925,6925,6925,50.0000000000,0.00,50.0000000000,131.000000000,0.00,131.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.58
4030557502,36925,36925,36925,0.840000000000,0.00,0.840000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.34
4030577501,2220,2220,2220,0.0500000000000,0.00,0.0500000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,19.63
4030577502,9615,9615,9615,0.220000000000,0.00,0.220000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.80
4030687501,15050,15050,15050,125.000000000,0.00,125.000000000,150.000000000,0.00,150.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.18
4030707501,21582,21582,21582,140.000000000,0.00,140.000000000,156.000000000,0.00,156.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.47
4030710001,9150700,9150700,9150700,981.00,981.00,981.000000000,2663.00,2663.00,2663.00000000,0.00000000000,0.00,0.00000000000,25.0000000000,0.00,25.0000000000,0.00
4030720001,2748800,2748800,2748800,1412.00,1412.00,1412.00000000,2532.00,2532.00,2532.00000000,0.00000000000,0.00,0.00000000000,18.0000000000,0.00,18.0000000000,0.00
4030817501,9656,9656,9656,0.220000000000,0.00,0.220000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.96
4030967501,4800,4800,4800,80.0000000000,0.00,80.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,6.86
4030977501,8000,8000,8000,80.0000000000,0.00,80.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.40
4030977502,4000,4000,4000,0.0900000000000,0.00,0.0900000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.75
4030977503,12000,12000,12000,120.000000000,0.00,120.000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.79
4030977504,8000,8000,8000,80.0000000000,0.00,80.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.11
4030977505,18000,18000,18000,0.410000000000,0.00,0.410000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.59
4030977506,8000,8000,8000,80.0000000000,0.00,80.0000000000,100.000000000,0.00,100.000000000,80.0000000000,0.00,80.0000000000,69.0000000000,0.00,69.0000000000,2.90
4030987501,4228,4228,4228,56.0000000000,0.00,56.0000000000,75.0000000000,0.00,75.0000000000,40.0000000000,0.00,40.0000000000,45.0000000000,0.00,45.0000000000,4.07
4030987502,4536,4536,4536,28.0000000000,0.00,28.0000000000,82.0000000000,0.00,82.0000000000,55.0000000000,0.00,55.0000000000,53.0000000000,0.00,53.0000000000,3.58
4030987503,6000,6000,6000,60.0000000000,0.00,60.0000000000,100.000000000,0.00,100.000000000,60.0000000000,0.00,60.0000000000,94.0000000000,0.00,94.0000000000,3.57
4030987504,3640,3640,3640,4.75000000000,0.00,4.75000000000,94.5600000000,0.00,94.5600000000,39.8000000000,0.00,39.8000000000,56.8000000000,0.00,56.8000000000,3.47
4030987505,6108,6108,6108,0.140000000000,0.00,0.140000000000,0.00000000000,0.00,0.00000000000,60.0000000000,0.00,60.0000000000,60.0000000000,0.00,60.0000000000,0.35
4030997501,5000,5000,5000,50.0000000000,0.00,50.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.90
4031007501,17080,17080,17080,0.390000000000,0.00,0.390000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.12
4031007502,42293,42293,42293,0.970000000000,0.00,0.970000000000,0.00000000000,0.00,0.00000000000,80.0000000000,0.00,80.0000000000,240.000000000,0.00,240.000000000,3.07
4031020008,93100,0,93100,140.00,140.00,140.000000000,665.00,665.00,665.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4031027501,33649,33649,33649,0.770000000000,0.00,0.770000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.34
4031030008,177480,0,177480,136.00,136.00,136.000000000,1305.00,1305.00,1305.00000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4031040014,51615,0,51615,45.00,45.00,45.0000000000,1147.00,1147.00,1147.00000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4031040130,405648,0,405648,324.00,324.00,324.000000000,1252.00,1252.00,1252.00000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4031107501,16000,16000,16000,80.0000000000,0.00,80.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.61
4031117501,16000,0,16000,80.0000000000,0.00,80.0000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.61
4031157501,52500,52500,52500,1.20000000000,0.00,1.20000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.39
4031597501,20000,20000,20000,200.000000000,0.00,200.000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.94
4031697501,22500,22500,22500,0.510000000000,0.00,0.510000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.92
4031717501,17800,17800,17800,0.400000000000,0.00,0.400000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.19
4031717502,7673,7673,7673,0.170000000000,0.00,0.170000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.17
4031737501,28930,28930,28930,0.660000000000,0.00,0.660000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.58
4031737502,5741,5741,5741,63.0000000000,0.00,63.0000000000,86.0000000000,0.00,86.0000000000,63.0000000000,0.00,63.0000000000,57.0000000000,0.00,57.0000000000,4.83
4032340048,25515,0,25515,182.25,182.25,182.250000000,140.00,140.00,140.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4032347501,15380,15380,15380,90.0000000000,0.00,90.0000000000,162.000000000,0.00,162.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.52
4032387501,1832,1832,1832,0.0400000000000,0.00,0.0400000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.08
4032387502,3090,3090,3090,0.0700000000000,0.00,0.0700000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.88
4032387503,8000,8000,8000,50.0000000000,0.00,50.0000000000,160.000000000,0.00,160.000000000,50.0000000000,0.00,50.0000000000,113.000000000,0.00,113.000000000,3.68
4032387504,3880,3880,3880,0.0800000000000,0.00,0.0800000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.47
4032397501,3079,3079,3079,0.0700000000000,0.00,0.0700000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,67.66
4032557501,13175,13175,13175,125.000000000,0.00,125.000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.59
4032577501,27425,27425,27425,0.620000000000,0.00,0.620000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.22
4032917501,2540,2540,2540,0.0500000000000,0.00,0.0500000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.67
4032927501,17972,17972,17972,0.410000000000,0.00,0.410000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.91
4032937501,18700,18700,18700,110.000000000,0.00,110.000000000,170.000000000,0.00,170.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.64
4032940018,284,284,284,10.00,10.00,10.0000000000,28.42,28.42,28.4200000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940019,345,345,345,20.00,20.00,20.0000000000,31.33,31.33,31.3300000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940042,303,303,303,10.00,10.00,10.0000000000,30.33,30.33,30.3300000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940043,272,272,272,11.25,11.25,11.2500000000,24.17,24.17,24.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940044,272,272,272,11.25,11.25,11.2500000000,24.17,24.17,24.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940047,272,272,272,11.25,11.25,11.2500000000,24.17,24.17,24.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940048,272,272,272,11.25,11.25,11.2500000000,24.17,24.17,24.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940049,272,272,272,11.25,11.25,11.2500000000,24.17,24.17,24.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940050,272,272,272,11.25,11.25,11.2500000000,24.17,24.17,24.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940051,272,272,272,11.25,11.25,11.2500000000,24.17,24.17,24.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940052,272,272,272,11.25,11.25,11.2500000000,24.17,24.17,24.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940054,272,272,272,11.25,11.25,11.2500000000,24.17,24.17,24.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940055,272,272,272,11.25,11.25,11.2500000000,24.17,24.17,24.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940056,272,272,272,11.25,11.25,11.2500000000,24.17,24.17,24.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940057,232,232,232,10.00,10.00,10.0000000000,23.17,23.17,23.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940058,232,232,232,10.00,10.00,10.0000000000,23.17,23.17,23.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940059,232,232,232,10.00,10.00,10.0000000000,23.17,23.17,23.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940060,232,232,232,10.00,10.00,10.0000000000,23.17,23.17,23.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940061,232,232,232,10.00,10.00,10.0000000000,23.17,23.17,23.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940062,232,232,232,10.00,10.00,10.0000000000,23.17,23.17,23.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032940064,232,232,232,10.00,10.00,10.0000000000,23.17,23.17,23.1700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950051,300,300,300,10.00,10.00,10.0000000000,30.00,30.00,30.0000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950052,300,300,300,10.00,10.00,10.0000000000,30.00,30.00,30.0000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950053,300,300,300,10.00,10.00,10.0000000000,30.00,30.00,30.0000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950056,300,300,300,10.00,10.00,10.0000000000,30.00,30.00,30.0000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950057,300,300,300,10.00,10.00,10.0000000000,30.00,30.00,30.0000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950058,300,300,300,10.00,10.00,10.0000000000,30.00,30.00,30.0000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950059,300,300,300,10.00,10.00,10.0000000000,30.00,30.00,30.0000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950060,1156,1156,1156,29.08,29.08,29.0800000000,39.75,39.75,39.7500000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950062,510,510,510,9.58,9.58,9.58000000000,53.25,53.25,53.2500000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950063,510,510,510,9.58,9.58,9.58000000000,53.25,53.25,53.2500000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950064,764,764,764,9.58,9.58,9.58000000000,79.75,79.75,79.7500000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950065,764,764,764,9.58,9.58,9.58000000000,79.75,79.75,79.7500000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950066,622,622,622,9.42,9.42,9.42000000000,66.00,66.00,66.0000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950067,563,563,563,9.58,9.58,9.58000000000,58.75,58.75,58.7500000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950068,496,496,496,9.58,9.58,9.58000000000,51.75,51.75,51.7500000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950069,496,496,496,9.58,9.58,9.58000000000,51.75,51.75,51.7500000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950070,361,361,361,9.58,9.58,9.58000000000,37.67,37.67,37.6700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032950071,530,530,276,7.33,7.33,7.33000000000,37.67,37.67,37.6700000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4032990006,2739,2739,2739,20.00,20.00,20.0000000000,101.75,101.75,101.750000000,0.00000000000,0.00,0.00000000000,30.0000000000,0.00,30.0000000000,0.00
4033217501,20000,20000,20000,100.000000000,0.00,100.000000000,200.000000000,0.00,200.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.78
4033217502,8250,8250,8250,0.180000000000,0.00,0.180000000000,0.00000000000,0.00,0.00000000000,76.0000000000,0.00,76.0000000000,60.0000000000,0.00,60.0000000000,3.76
4033217503,8500,8500,8500,50.0000000000,0.00,50.0000000000,170.000000000,0.00,170.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.21
4033217504,19503,19503,19503,80.3100000000,0.00,80.3100000000,200.000000000,0.00,200.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.31
4033217505,11463,11463,11463,153.650000000,0.00,153.650000000,92.3800000000,0.00,92.3800000000,150.000000000,0.00,150.000000000,58.0000000000,0.00,58.0000000000,5.02
4033217506,31500,31500,31500,0.720000000000,0.00,0.720000000000,0.00000000000,0.00,0.00000000000,179.000000000,0.00,179.000000000,105.000000000,0.00,105.000000000,2.99
4033227501,9907,9907,9907,0.220000000000,0.00,0.220000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.11
4033240014,21370,0,21370,137.58,137.58,137.580000000,155.33,155.33,155.330000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4033340384,975,0,975,25.00,25.00,25.0000000000,39.00,39.00,39.0000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4033397501,22890,22890,22890,0.520000000000,0.00,0.520000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.03
4033407501,24250,24250,24250,97.0000000000,0.00,97.0000000000,233.000000000,0.00,233.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.10
4033427501,10000,10000,10000,100.000000000,0.00,100.000000000,100.000000000,0.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.07
4033477501,19425,19425,19425,0.440000000000,0.00,0.440000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,4.59
4033547501,45898,45898,45898,200.000000000,0.00,200.000000000,229.000000000,0.00,229.000000000,200.000000000,0.00,200.000000000,160.000000000,0.00,160.000000000,2.29
4033587501,19854,19854,19854,187.000000000,0.00,187.000000000,167.000000000,0.00,167.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,3.76
4033597501,13785,13785,13785,0.310000000000,0.00,0.310000000000,0.00000000000,0.00,0.00000000000,180.000000000,0.00,180.000000000,100.000000000,0.00,100.000000000,8.21
4033607501,52776,52776,52776,240.670000000,0.00,240.670000000,196.610000000,0.00,196.610000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,11.57
4033617501,8848,8848,8848,0.200000000000,0.00,0.200000000000,0.00000000000,0.00,0.00000000000,60.0000000000,0.00,60.0000000000,92.0000000000,0.00,92.0000000000,1.53
4033690126,329,329,329,18.25,18.25,18.2500000000,18.00,18.00,18.0000000000,0.00000000000,0.00,0.00000000000,18.0000000000,0.00,18.0000000000,0.00
4033690127,329,329,329,18.25,18.25,18.2500000000,18.00,18.00,18.0000000000,0.00000000000,0.00,0.00000000000,18.0000000000,0.00,18.0000000000,0.00
4033717501,6000,6000,6000,0.130000000000,0.00,0.130000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,5.38
4033727501,7048,7048,7048,0.160000000000,0.00,0.160000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.38
4033787501,23200,23200,23200,0.530000000000,0.00,0.530000000000,0.00000000000,0.00,0.00000000000,238.000000000,0.00,238.000000000,180.000000000,0.00,180.000000000,1.51
4033790044,2375,2375,2375,25.00,25.00,25.0000000000,95.00,95.00,95.0000000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
4034087501,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,55.0000000000,0.00,55.0000000000,2.02
4034087502,2500,2500,2500,25.0000000000,0.00,25.0000000000,100.000000000,0.00,100.000000000,25.0000000000,0.00,25.0000000000,65.0000000000,0.00,65.0000000000,1.91
4034100147,8951,0,8951,45.00,45.00,45.0000000000,198.92,198.92,198.920000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4034230021,2504,2504,2504,25.00,25.00,25.0000000000,100.17,100.17,100.170000000,0.00000000000,0.00,0.00000000000,18.0000000000,0.00,18.0000000000,0.00
4034237501,2501,2501,2501,25.0000000000,0.00,25.0000000000,100.070000000,0.00,100.070000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,1.68
4034300057,200,200,200,8.00,8.00,8.00000000000,25.00,25.00,25.0000000000,0.00000000000,0.00,0.00000000000,25.0000000000,0.00,25.0000000000,0.00
4034477501,13453,13453,13453,120.110000000,0.00,120.110000000,117.060000000,0.00,117.060000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.91
4034540032,2500,2500,2500,25.00,25.00,25.0000000000,100.00,100.00,100.000000000,0.00000000000,0.00,0.00000000000,26.0000000000,0.00,26.0000000000,0.00
4034567501,4360,4360,4360,0.100000000000,0.00,0.100000000000,0.00000000000,0.00,0.00000000000,48.5000000000,0.00,48.5000000000,83.0000000000,0.00,83.0000000000,3.82
4034580025,3788,0,3788,36.08,36.08,36.0800000000,105.00,105.00,105.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4034670070,750,750,750,30.00,30.00,30.0000000000,25.00,25.00,25.0000000000,0.00000000000,0.00,0.00000000000,25.0000000000,0.00,25.0000000000,0.00
4034700026,6840,0,6840,36.00,36.00,36.0000000000,190.00,190.00,190.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4034750047,327,327,327,19.25,19.25,19.2500000000,17.00,17.00,17.0000000000,0.00000000000,0.00,0.00000000000,16.0000000000,0.00,16.0000000000,0.00
4034780031,16075,0,16075,160.75,160.75,160.750000000,100.00,100.00,100.000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4034817501,2487,2487,2487,0.0500000000000,0.00,0.0500000000000,0.00000000000,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,2.27
4034910065,911,0,911,37.17,37.17,37.1700000000,24.50,24.50,24.5000000000,0.00,0.00,0.00000000000,0.00,0.00,0.00000000000,0.00
4034920061,2517,2517,2517,25.00,25.00,25.0000000000,100.67,100.67,100.670000000,0.00000000000,0.00,0.00000000000,20.0000000000,0.00,20.0000000000,0.00
